470,5.944097952,0
,,
471,6.152498337,0
,,
472,6.691022628,0
,,
473,6.998726429,0
,,
474,7.65212626,0
,,
475,8.125617747,0
,,
476,8.636472097,0
,,
477,9.135707903,0
,,
478,9.828788508,0
,,
479,10.30023157,0
,,
480,10.74717369,0
,,
481,11.48974056,0
,,
482,11.84253359,0
,,
483,12.53419514,0
,,
484,13.21955449,0
,,
485,13.67310241,0
,,
486,14.04477472,0
,,
487,14.68759301,0
,,
488,15.083565,0
,,
489,15.7324177,0
,,
490,16.13739355,0
,,
491,16.74706181,0
,,
492,17.41481937,0
,,
493,17.99467205,0
,,
494,18.6231002,0
,,
495,19.48509315,0
,,
496,19.9926284,0
,,
497,21.02453317,0
,,
498,21.89819242,0
,,
499,22.63941187,0
,,
500,23.78637639,0.62384028
,,
501,26.05523311,0.677922989
,,
502,27.54715514,0.714385752
,,
503,28.60831094,0.715087905
,,
504,30.34933578,0.779116334
,,
505,32.68083918,0.830749519
,,
506,34.56656708,0.859716969
,,
507,35.86207226,0.90864374
,,
508,37.65399219,0.921126675
,,
509,39.57446315,0.941894136
,,
510,42.22044499,1.028098748
,,
511,44.03076833,1.025323571
,,
512,45.78646133,1.048937496
,,
513,47.46763668,1.053668357
,,
514,48.95229285,1.052259634
,,
515,50.39306394,1.079870092
,,
516,50.57083858,1.095819002
,,
517,51.79131444,1.079283387
,,
518,52.48769367,1.114949367
,,
519,52.83115025,1.136831566
,,
520,52.79412169,1.136169158
,,
521,53.42797364,1.127914283
,,
522,52.91318959,1.174207822
,,
523,52.96021297,1.206379438
,,
524,52.47507224,1.196662848
,,
525,52.10146066,1.255592622
,,
526,51.82331149,1.296069582
,,
527,51.44664689,1.362669419
,,
528,51.35193494,1.436401821
,,
529,51.3141218,1.55181235
,,
530,51.60809894,1.631131066
,,
531,52.58017128,1.805693435
,,
532,52.50642116,1.962589047
,,
533,53.33495024,2.186861722
,,
534,54.67260079,2.483398775
,,
535,55.46561929,2.831621375
,,
536,56.86566067,3.250994875
,,
537,58.08379986,3.84521211
,,
538,60.03672838,4.467893994
,,
539,61.8442716,5.16303898
,,
540,63.77973478,6.113149508
,,
541,67.73517361,7.317566323
,,
542,70.55454669,8.707937045
,,
543,73.1402697,10.37740896
,,
544,76.94360316,12.25607587
,,
545,80.48981749,14.63616096
,,
546,83.91428612,17.51280657
,,
547,87.3713317,20.61612845
,,
548,89.76338388,24.63418004
,,
549,93.06910868,28.82661546
,,
550,96.46533258,33.51286713
,,
551,97.89201542,38.29568538
,,
552,99.67893794,44.07806582
,,
553,99.88657763,50.08823915
,,
554,100,56.24651447
,,
555,99.13227624,62.17790532
,,
556,98.51872092,68.40341828
,,
557,95.38417009,73.83662098
,,
558,93.19788144,79.57137738
,,
559,89.51513387,84.67526831
,,
560,84.50957447,88.716214
,,
561,77.77034136,92.85431297
,,
562,72.70769555,95.41222012
,,
563,68.00525529,97.64781809
,,
564,61.52911092,99.09943954
,,
565,54.56936085,99.95577633
,,
566,48.63063383,100
,,
567,45.01851514,99.01395727
,,
568,39.55111349,97.93107669
,,
569,34.82244112,95.92038225
,,
570,30.20935723,93.35212892
,,
571,26.31262514,90.84500645
,,
572,22.58537848,88.11058315
,,
573,19.52157592,84.41194506
,,
574,16.930702,81.16601603
,,
575,14.93342448,77.55582529
,,
576,13.19594047,73.85592547
,,
577,11.72029157,70.86751573
,,
578,10.02467491,67.32072696
,,
579,8.782742607,63.87380419
,,
580,7.170691796,60.90545598
,,
581,6.197497169,58.20496693
,,
582,4.982622499,55.44928346
,,
583,4.280589203,52.81034796
,,
584,3.555049334,50.55261292
,,
585,3.106449366,48.35221724
,,
586,2.661113917,46.10596395
,,
587,2.418204137,44.18215862
,,
588,2.016830515,42.4655926
,,
589,1.554035525,40.94441192
,,
590,1.426461115,39.51181737
,,
591,1.185874702,38.44641807
,,
592,1.037538711,37.0490132
,,
593,1.011749534,36.33636233
,,
594,0.839052976,35.55309238
,,
595,0.706633639,34.79813567
,,
596,0.648802217,34.23961154
,,
597,0.658670475,33.84409674
,,
598,0.59404258,33.3362942
,,
599,0.455706689,32.9388174
,,
600,0.378929296,32.58599958
,,
601,0.320027269,32.35927915
,,
602,0.311067414,31.97956122
,,
603,0.278661364,31.79130466
,,
604,0.251909035,31.65294324
,,
605,0.197646239,31.08161885
,,
606,0.158761435,30.78885942
,,
607,0.135664956,30.4919552
,,
608,0.093759109,30.08989833
,,
609,0.042987897,29.59643536
,,
610,0.022867246,29.11568433
,,
611,0.014103451,28.36991932
,,
612,0.008164869,27.87892935
,,
613,0.00953459,27.22320147
,,
614,0.006931539,26.20772886
,,
615,0.009260162,25.78195144
,,
616,0.005698507,24.8791451
,,
617,0.008301083,24.08043787
,,
618,0.0069312,23.09657162
,,
619,0.005561331,22.24681476
,,
620,0.00432847,21.529874
,,
621,0.005972112,20.66159493
,,
622,0.006245967,19.71857722
,,
623,0.002821652,18.96254173
,,
624,0.005150172,18.07542501
,,
625,0.002547635,17.38414786
,,
626,0.004191289,16.54608094
,,
627,0.007204599,15.79988064
,,
628,0.003917228,15.01400521
,,
629,0.004328124,14.33737045
,,
630,0.004602004,13.6489322
,,
631,0.003506273,12.96248117
,,
632,0.002547552,12.44180897
,,
633,0.001862719,11.77947593
,,
634,0.002410531,11.33715722
,,
635,0.002273585,10.81334331
,,
636,0.000903943,10.2498795
,,
637,0.003780117,9.724690308
,,
638,0.002958339,9.272631037
,,
639,-0.002109173,8.892932036
,,
640,0.00323222,8.527496902
,,
641,0.001314793,8.156554314
,,
642,0.001999572,7.806707866
,,
643,0.002136489,7.524193691
,,
644,0.001862593,7.201083322
,,
645,0.002273448,6.960673108
,,
646,-0.002519953,6.604423376
,,
647,0.001451705,6.331542517
,,
648,0.000903882,6.145509752
,,
649,0.002958139,5.931062176
,,
650,0.002684203,5.658713766
,,
651,0,5.437736101
,,
652,0,5.262974379
,,
653,0,5.155722833
,,
654,0,4.897185331
,,
655,0,4.717965282
,,
656,0,4.562445588
,,
657,0,4.468769005
,,
658,0,4.204338588
,,
659,0,4.107645837
,,
660,0,3.978501997
,,
661,0,3.802628059
,,
662,0,3.726851022
,,
663,0,3.53794088
,,
664,0,3.478918999
,,
665,0,3.300807382
,,
666,0,3.220548676
,,
667,0,3.051436355
,,
668,0,3.004751048
,,
669,0,2.871972161
,,
670,0,2.771650041
,,
671,0,2.61075285
,,
672,0,2.573249159
,,
673,0,2.438319652
,,
674,0,2.342390879
,,
675,0,2.220827519
,,
676,0,2.140456519
,,
677,0,2.080610728
,,
678,0,1.939957379
,,
679,0,1.866049596
,,
680,0,1.810997121
,,
681,0,1.721968124
,,
682,0,1.692084026
,,
683,0,1.532907205
,,
684,0,1.487351147
,,
685,0,1.423221149
,,
686,0,1.359594581
,,
687,0,1.310531542
,,
688,0,1.282286433
,,
689,0,1.240002675
,,
690,0,1.152961535
,,
691,0,1.108243898
,,
692,0,1.054125103
,,
693,0,1.058420035
,,
694,0,1.000713509
,,
695,0,0.926894047
,,
696,0,0.926432254
,,
697,0,0.850846369
,,
698,0,0.830583601
,,
699,0,0.820451902
,,
700,0,0.788563545
,,
701,0,0.772538931
,,
702,0,0.731641184
,,
703,0,0.713670981
,,
704,0,0.667061378
,,
705,0,0.640922729
,,
706,0,0.603635299
,,
707,0,0.548711773
,,
708,0,0.537621978
,,
709,0,0.534362674
,,
710,0,0.484618301
,,
711,0,0.504211469
,,
712,0,0.431456025
,,
713,0,0.45327987
,,
714,0,0.417232721
,,
715,0,0.393046916
,,
716,0,0.40062216
,,
717,0,0.366002344
,,
718,0,0.356133148
,,
719,0,0.321652186
,,
720,0,0.293389224
,,
721,0,0.302081604
,,
722,0,0.29204548
,,
723,0,0.294390849
,,
724,0,0.274847709
,,
725,0,0.254284334
,,
726,0,0.250609984
,,
727,0,0.259051595
,,
728,0,0.234831723
,,
729,0,0.210544033
,,
730,0,0.214530724
,,
731,0,0.201313399
,,
732,0,0.205661891
,,
733,0,0.198743001
,,
734,0,0.181313512
,,
735,0,0.180768003
,,
736,0,0.18214657
,,
737,0,0.163316939
,,
738,0,0.157667665
,,
739,0,0.148523018
,,
740,0,0.142584555
,,
741,0,0.145305288
,,
742,0,0.135806347
,,
743,0,0.14106133
,,
744,0,0.119972696
,,
745,0,0.133958227
,,
746,0,0.117936136
,,
747,0,0.111833459
,,
748,0,0.101758538
,,
749,0,0.110078076
,,
750,0,0.099941708
,,
751,0,0.102157623
,,
752,0,0.096080307
,,
753,0,0.094506676
,,
754,0,0.08424792
,,
755,0,0.095658384
,,
756,0,0.088685049
,,
757,0,0.073721867
,,
758,0,0.072352447
,,
759,0,0.077936363
,,
760,0,0.063649721
,,
761,0,0.061358133
,,
762,0,0.060320713
,,
763,0,0.053477457
,,
764,0,0.060690306
,,
765,0,0.064583465
,,
766,0,0.050729489
,,
767,0,0.05230833
,,
768,0,0.059399832
,,
769,0,0.049076022
,,
770,0,0.045960758
,,
771,0,0.048577159
,,
772,0,0.049161662
,,
773,0,0.045931492
,,
774,0,0.046713979
,,
775,0,0.038952366
,,
776,0,0.046607401
,,
777,0,0.038323961
,,
778,0,0.035414428
,,
779,0,0.041817101
,,
780,0,0.029880918
,,
781,0,0.036610196
,,
782,0,0.037177483
,,
783,0,0.026455527
,,
784,0,0.027604269
,,
785,0,0.029362081
,,
786,0,0.032252947
,,
787,0,0.026483045
,,
788,0,0.028538152
,,
789,0,0.019753142
,,
790,0,0.027880399
,,
791,0,0.028772058
,,
792,0,0.024641246
,,
793,0,0.02413256
,,
794,0,0.018594634
,,
795,0,0.024713871
,,
796,0,0.020887363
,,
797,0,0.014793732
,,
798,0,0.016787601
,,
799,0,0.021522278
,,
800,0,0.01707474
,,
801,0,0
,,
802,0,0
,,
803,0,0
,,
804,0,0
,,
805,0,0
,,
806,0,0
,,
807,0,0
,,
808,0,0
,,
809,0,0
,,
810,0,0
,,
811,0,0
,,
812,0,0
,,
813,0,0
,,
814,0,0
,,
815,0,0
,,
816,0,0
,,
817,0,0
,,
818,0,0
,,
819,0,0
,,
820,0,0
,,
821,0,0
,,
822,0,0
,,
823,0,0
,,
824,0,0
,,
825,0,0
,,
826,0,0
,,
827,0,0
,,
828,0,0
,,
829,0,0
,,
830,0,0
,,
831,0,0
,,
832,0,0
,,
833,0,0
,,
834,0,0
,,
835,0,0
,,
836,0,0
,,
837,0,0
,,
838,0,0
,,
839,0,0
,,
840,0,0
,,
841,0,0
,,
842,0,0
,,
843,0,0
,,
844,0,0
,,
845,0,0
,,
846,0,0
,,
847,0,0
,,
848,0,0
,,
849,0,0
,,
850,0,0
,,
851,0,0
,,
852,0,0
,,
853,0,0
,,
854,0,0
,,
855,0,0
,,
856,0,0
,,
857,0,0
,,
858,0,0
,,
859,0,0
,,
860,0,0
,,
861,0,0
,,
862,0,0
,,
863,0,0
,,
864,0,0
,,
865,0,0
,,
866,0,0
,,
867,0,0
,,
868,0,0
,,
869,0,0
,,
870,0,0
,,
871,0,0
,,
872,0,0
,,
873,0,0
,,
874,0,0
,,
875,0,0
,,
876,0,0
,,
877,0,0
,,
878,0,0
,,
879,0,0
,,
880,0,0
,,
881,0,0
,,
882,0,0
,,
883,0,0
,,
884,0,0
,,
885,0,0
,,
886,0,0
,,
887,0,0
,,
888,0,0
,,
889,0,0
,,
890,0,0
,,
891,0,0
,,
892,0,0
,,
893,0,0
,,
894,0,0
,,
895,0,0
,,
896,0,0
,,
897,0,0
,,
898,0,0
,,
899,0,0
,,
900,0,0
,,
901,0,0
,,
902,0,0
,,
903,0,0
,,
904,0,0
,,
905,0,0
,,
906,0,0
,,
907,0,0
,,
908,0,0
,,
909,0,0
,,
910,0,0
,,
911,0,0
,,
912,0,0
,,
913,0,0
,,
914,0,0
,,
915,0,0
,,
916,0,0
,,
917,0,0
,,
918,0,0
,,
919,0,0
,,
920,0,0
,,
921,0,0
,,
922,0,0
,,
923,0,0
,,
924,0,0
,,
925,0,0
,,
926,0,0
,,
927,0,0
,,
928,0,0
,,
929,0,0
,,
930,0,0
,,
931,0,0
,,
932,0,0
,,
933,0,0
,,
934,0,0
,,
935,0,0
,,
936,0,0
,,
937,0,0
,,
938,0,0
,,
939,0,0
,,
940,0,0
,,
941,0,0
,,
942,0,0
,,
943,0,0
,,
944,0,0
,,
945,0,0
,,
946,0,0
,,
947,0,0
,,
948,0,0
,,
949,0,0
,,
950,0,0
,,
951,0,0
,,
952,0,0
,,
953,0,0
,,
954,0,0
,,
955,0,0
,,
956,0,0
,,
957,0,0
,,
958,0,0
,,
959,0,0
,,
960,0,0
,,
961,0,0
,,
962,0,0
,,
963,0,0
,,
964,0,0
,,
965,0,0
,,
966,0,0
,,
967,0,0
,,
968,0,0
,,
969,0,0
,,
970,0,0
,,
971,0,0
,,
972,0,0
,,
973,0,0
,,
974,0,0
,,
975,0,0
,,
976,0,0
,,
977,0,0
,,
978,0,0
,,
979,0,0
,,
980,0,0
,,
981,0,0
,,
982,0,0
,,
983,0,0
,,
984,0,0
,,
985,0,0
,,
986,0,0
,,
987,0,0
,,
988,0,0
,,
989,0,0
,,
990,0,0
,,
991,0,0
,,
992,0,0
,,
993,0,0
,,
994,0,0
,,
995,0,0
,,
996,0,0
,,
997,0,0
,,
998,0,0
,,
999,0,0
